id.x,year,company,capital,text,loc,lon,lat,role,simpname,country,cat,edu,source,id.y,
545271,1912,African And Australian Company Limited,583941.6,"Directors Qualification, 1,000 snares £100 . J. B. Palmer, Chairman. j E. A. Foster. | Edward Pope.",london,-0.1277583,51.5073509,board,"foster, j e",united kingdom,myb,mechanical eng,MIT,30mit33698,0
546948,1912,Balcobo Tin Mines Limited,389294.4,"F. H. Sawyer. I C. H. Wayte. Consulting Engineer C. L. Scholz, 66, Moor yate Street, B.C.",london,-0.1277583,51.5073509,engineer,"scholz, c l",united kingdom,myb,engineer,imm,imm4169,0
551225,1912,Coytrahen Park Colliery Company Limited,194647.2,"W. C. St. Ives Partridge, J.P., D.L., Chairman. 1 G. E. Llewelyn. | L. Hirsch. Consulting Engineer G. E. Llewelyn, Port Talbot.",cardiff,-3.17909,51.481581,engineer,"llewelyn, g e",united kingdom,myb,engineer,imm,imm3255,0
552880,1912,Encinillas Santa Rosalia Limited Works,973260.3,"J. Directors Qualification, 250 shares . C. Duvivier. I F. Lutscher. 1 G. Dorion.",london,-0.1277583,51.5073509,board,"dorion, f l",united kingdom,myb,NA,taime,aime31284,0
553199,1912,Exploration Company England Mexico Limited,1216545,R. T. Bayliss. I P. L. Fo fr. | J. R. Magoire. I H. Mosenthal. | J. E. D. Ryder. I G. D. Smith.,london,-0.1277583,51.5073509,board,"smith, g d",united kingdom,myb,NA,taime,aime109436,0
557404,1912,Kashmir Iron Mines Power Syndicate,97323.6,A. Bennett. | H. Guedalla. Consulting Engineer Sir J. Wolfe Barry.,carter,-95.6164438,37.0328377,engineer,"barry, s j",united states of america,myb,engineer,imm,imm3493,0
559408,1912,Luhrig Coal And Ore Dressing,326034.1,"John C. Cunninghams, Chairman. 1 John H. Davidson. I G. M. Light.",glasgow,-4.251806,55.864237,board,"davidson, j h",united kingdom,myb,electrical eng,MIT,30mit17102,0
571949,1912,Western Andes Mining Company Limited,364963.5,"Herbert S. Sankey, Chairman. | C. O. Rogers. | S. P. Freeman. | Percy Brandon.",london,-0.1277583,51.5073509,board,"rogers, c o",united kingdom,myb,civil eng,worcester,wo3166,0
576455,1913,Benoni Gold Mining Company Limited,1947420,E. M. Clarke. l W. H. Clark. I F. A. Robinson. I S. H. Farrar.,london,-0.1277583,51.5073509,board,"clark, e m",united kingdom,myb,mining eng,colorado,colo7626,0
581230,1913,Durban Roodepoort Gold Mining Company,656295.6,"L. Clarence. Consulting Engineer H. R. Skinner. General Manager A. S. Milne, Box 111, Rooaepocrt, Transvaal.",transvaal,-81.1830974,43.2325617,engineer,"skinner, h r",canada,myb,engineer,imm,imm1064,0
583959,1913,Ginsberg Gold Mining Limited,730.2824,"W. Bailey. Consulting Engineer Professor J. G. Lawn. Mine Mana er l l. G. Bay, Ginsberg Mine Olllce, Germiston.",johannesburg,28.0473051,-26.2041028,engineer,"lawn, p j",south africa,myb,engineer,imm,imm3223,0
586337,1913,Jupiter Gold Company Limited,5024343,E. A. Wallets.,london,-0.1277583,51.5073509,board,"wallets, e a",united kingdom,myb,engineer,imm,imm5067,0
590933,1913,New Boksburg Gold Mines Limited,2749392,London L ornmc ltee. J. K. Edward. I F. W. Crookshank. I S. H. Farrar. | W. H. Clark. | E. M. Clarke.,london,-0.1277583,51.5073509,board,"clark, w h",united kingdom,myb,mathematics,taime,aime21646,0
603327,1913,Wassau Gold Coast Mining Company,1509250,"R. G. Flicker, hail-mun and Managing, I Rt. Hon. Earl of Verulam. I G. T. Harris.",london,-0.1277583,51.5073509,board,"harris, g t",united kingdom,myb,NA,taime,aime50803,0
608810,1913,Berenguela Silver Lead Mines Limited,97370.98,"J. W. Read. Manager H. A. Lewis, Cochabarnba, Bolivia.",bolivia,-63.588653,-16.290154,manager,"lewis, h a",bolivia,myb,engineer,imm,imm5661,0
613249,1913,Cevreni Breg Mining Company Limited,681596.9,"Dr. W. E. Ponntney. Engineer M. J. Philipott, Cevrcni-Breg, Scrvia.",paris,2.3522219,48.856614,engineer,"philipott, m j",france,myb,engineer,imm,imm917,0
613775,1913,Chinese Engineering And Mining Limited,4866180,"Major K. A. Micklern, D.B.0. Agent and General Manager in China Major Walter Nathan, RE.",london,-0.1277583,51.5073509,manager,"walter, i c",united kingdom,myb,engineer,imm,imm7406,0
626731,1913,Levant Mining Company,11893.43483,"Lord Merthyr, K.C.V.O., Muir-an. | Hon. 1 . L . Lewis. Li . I E. 0. Jones. I W. T. Rees.",london,-0.1277583,51.5073509,board,"rees, w t",united kingdom,myb,NA,taime,aime98460,0
629317,1913,Mines Management Company,75000,"General Manager W. B. Devereux, jun.",broadway,-94.7053013,37.3961631,manager,"devereux, w b",united states of america,myb,engineer,imm,imm5336,0
630565,1913,Mountain Queen Limited,973709.8,"General llanagers ucii-ick Moreing s m. l Mine Superintendent F. L. Thomas. Solicitor-A. Blackman. I Biinkers lmndon Joint Stock Bank, Ltd. Auditors Ford, Rhodes .1 Ford.",blomfield street b,-0.0851738,51.517155,superintendent,"thomas, f l",united kingdom,myb,engineer,imm,imm10223,0
636709,1913,Pyman Watson And Company Limited,2430.724,"T. E. Watson, .11 .",bury street chambers bury street,-0.1385248,51.506909,board,"watson, t e",united kingdom,myb,NA,taime,aime123918,0
653274,1914,Daggafontein Prospecting Syndicate Limited,2958580,"W. B. Butler, Chairman. I G. A. Murray.",johannesburg,28.0473051,-26.2041028,chair,"butler, w b",south africa,myb,mining eng,taime,aime16806,0
655194,1914,Fanti Consoqldated Mlnes Limited,110947239,"E, Davis, Chairman. 1 Rt. Hon. Earl of Verulam. l Lt.-Col. C. H. 1-1.Villierl. White. | R. G. Fricker, Managin . Consulting Engineers The Consolidated Gold Fields",london,-0.1277583,51.5073509,board,"fricker, r g",united kingdom,myb,engineer,myb,402715,0
661814,1914,Nwta Navigation Collieries Company,1109467,"D. Simpson, Chairman. I J. Mackenzie. | J. B. Morris. | A. Olifl . I J. T. Williams.",london,-0.1277583,51.5073509,board,"williams, j t",united kingdom,myb,engineer,ama,ama9099,0
666512,1914,Rhodesia Consolidated Limited,295858,"1 . .1. See , F.0-A. I H. L. Stokes.",salisbury,-75.5993692,38.3606736,board,"stokes, h l",united states of america,myb,NA,taime,aime113498,0
671711,1914,Van Rydn Deep Limited,5901834,Manager W. A. Krige. Consulting Engineer Prat. .l. G. Lawn.,london,-0.1277583,51.5073509,manager,"krige, w a",united kingdom,myb,engineer,imm,imm10777,0
672178,1914,Vogelstruis Consolidated Deep Limited,1478797,"C. S. Goldman, 111 . l W. 1 . Graham, J.P. | J. B. Ryan. I E. A. Waller-s.",johannesburg,28.0473051,-26.2041028,board,"wallers, e a",south africa,myb,engineer,imm,imm7599,0
680655,1914,Burma Reiby Mines Limited,875912.4,". DR 18 - Manager F. Atlay, Mogok, Burma. Chief Engineer A. H. Morgan, Mogok, Burma.",london,-0.1277583,51.5073509,engineer,"morgan, a h",united kingdom,myb,engineer,imm,imm821,0
687641,1914,Fronting And Bolivia Gold,805670.6,"8. W. Stephens, Chairman. I T. H. Alexander. I H. P. Harris, My. I R. C. Lyall, J.P.",london,-0.1277583,51.5073509,board,"harris, h p",united kingdom,myb,civil eng,MIT,30mit31548,0
687805,1914,Gellidare Colliery Company Limited,486854.9,J. M. Thomas.,swansea,-3.943646,51.62144,board,"thomas, j m",united kingdom,myb,engineer,imm,imm643,0
691075,1914,Indian And General Mlnilig Trust,123274.2,Mans. ers and Consulting Engineers John Taylor and Sons.,london,-0.1277583,51.5073509,engineer,"taylo, s j",united kingdom,myb,engineer,myb,421555,0
693546,1914,Lancarrow Tin Alluvials Limited,246548.3,"Directors Qualification, except first, .2500 :J. Gardiner ; A. H. Young.",london,-0.1277583,51.5073509,board,"young, a h",united kingdom,myb,mining eng,montana,mo50518,0
694819,1914,Maen Offeir Slate Quarry Limited,4235638,"Mine Manager G. E. Jones, Blsenau Festiniog.",london,-0.1277583,51.5073509,manager,"jones, g e",united kingdom,myb,engineer,imm,imm7280,0
699336,1914,Nickel Corporation Limited,369640,"R. T. Moore, Chairman.",london,-0.1277583,51.5073509,chair,"moore, r t",united kingdom,myb,NA,taime,aime82780,0
703223,1914,Queensland Copper Freeholds Limited,59171.59763,"C. K. Butler, J.P.",queensland,142.7027956,-20.9175738,board,"butler, c k",australia,myb,NA,taime,aime16705,0
706473,1914,Silverton Broken Hill Mining Company,197238.6588,"G. Freeman, Chairman. 1 M. S. Davys. | E. W. Monkhouse. Mine KanaRer G. Stilwell.",silverton,-107.6645057,37.811941,board,"davys, m s",united states of america,myb,engineer,imm,imm3679,0
716526,1915,Backworth Collieries Limited,1503330.162,"BACKWORTH COLLIERIES, LIMITED. Directors C. B. Lamb; Manager H. W. R. Lamb; It . R. H. Moorsom ; H. S. Streatfeild, .LP. Gibson. | Solicitors Bees and Thompson. Secretary and Omen-41. I . Spence, Milhurn House, Dean Street, Newcastle-on-Tyne.",newcastle,-1.61778,54.978252,manager,"lamb, h w",united kingdom,myb,mining eng,MIT,mitg13408,0
719472,1915,Broken Hill Proprietary Block Limited,2854424.358,"by the General Manager G. D. Delprat and Mr. David Baker of Philadelphia, U.S.A.",philadelphia,-75.1652215,39.9525839,manager,"delpra, g d",united states of america,myb,engineer,myb,1080201,0
728926,1915,Ferreira Diamonds Limited,4757373.93,"H. C. Boyd, Chairman. I S. B. Joel. I H. A. Rogers. I R. W. Schumachsr. I E. A. Wallers.",london,-0.1277583,51.5073509,board,"wallers, e a",united kingdom,myb,engineer,imm,imm7599,0
729417,1915,Fremantle Trading Company Limited,356803.0448,"Manager W. G. Sutherland, Prothcroe, W.A.",australia,133.775136,-25.274398,manager,"sutherland, w g",australia,myb,engineer,imm,imm11072,0
732911,1915,Hay Gold Mining Limited,737392.9592,"HAY GOLD MINING COMPANY, LIMITED. Directors Qualification, 100 shares . J. Well, Chairman. I S. A. Bird. | G. R. Lewis. I S. Wail. I Hon. C. J. White. Consulting Engineers-London and Rhodesian Mining and Land 00., Lid.",london,-0.1277583,51.5073509,board,"lewis, g r",united kingdom,myb,mining eng,michcoll,mi27204,0
736062,1915,Kleinfontein New Company Limited,475737.393,London Cammitlae. J. L. Bergllon. | W. H. Clark. | S. H. Farrar.,london,-0.1277583,51.5073509,board,"clark, w h",united kingdom,myb,mathematics,taime,aime21646,0
737341,1915,Lanner Syndicate Limited,71360.60895,"Directors T. E. Lander; F. L. Maclecd ; R. T. Moore,",glasgow,-4.251806,55.864237,board,"moore, r t",united kingdom,myb,NA,taime,aime82780,0
737546,1915,Lena Goldfields Limited,6684110.372,M. de Routkowsky. Consulting Engineer C. W. Purington.,london,-0.1277583,51.5073509,engineer,"purington, c w",united kingdom,myb,engineer,imm,imm6883,0
738859,1915,Malayan Tin Dredging Limited,594671.7413,"MALAYAN TIN DREDGINGI LIMITED. Directors Qualification, £250 . Sir E. W. Birch. K.C.M.G.. Chairman. I S. H. B. Blandy. | W. J. Payne. I C. V. Stephens. Consulting Engineers F. W. Payne",london,-0.1277583,51.5073509,board,"blandy, s h",united kingdom,myb,NA,taime,aime9965,0
743611,1915,New Rand Gold Mines Limited,1189343.483,"A. R. Sawyer. | E. E. Sawyer. Consulting Engineer A. R. Sawyer, Box 2202, Johannesburg, Transvaal.",johannesburg,28.0473051,-26.2041028,engineer,"sawyer, a r",south africa,myb,engineer,imm,imm1032,0
747423,1915,Peruvian Consolidated Gold Trust Limited,380589.9144,"Gen eral Manager A. G. Plews. Bankers London and South Western Bank, Ltd. Secretary and Ofllces E. T. Evans, 11 and 12, Finsbury Square, E.C.",london,-0.1277583,51.5073509,manager,"plews, a g",united kingdom,myb,engineer,imm,imm5873,0
748266,1915,Princess Estate And Gold Mining,1308277.831,"A. L. Foster; G. A. Jones; E. T. McCarthy; L. Welstead. General Manager A. W. Evans. Metallurgist H. A. B. Leipnsr. | Bankers National Bank of New Zealand, Limited.",new zealand,174.885971,-40.900557,manager,"evans, a w",NA,myb,engineer,imm,imm3742,0
749550,1915,Rhodesia Consolidated Limited,3330161.751,"1 . .1. See , F.C.A. | H. L. Stokes.",salisbury,-75.5993692,38.3606736,board,"stokes, h l",united states of america,myb,NA,taime,aime113498,0
750048,1915,Right Way Mines Limited,2.00E+06,"C. W. Fielding, Chairman. I Rt. Hon. Earl of Denbigh.",london,-0.1277583,51.5073509,chair,"fielding, c w",united kingdom,myb,NA,taime,aime37405,0
758303,1915,Vivian And Sons Limited,3092293.055,"Sir A. P. Vivian, K.C.B., Chairman and Permanent. I B. G. R. Eden. I C. W. Heneaqe.",london,-0.1277583,51.5073509,chair,"vivian, a p",united kingdom,myb,mining eng,frei,fr1750,0
759098,1915,Wkss Aww Atmca Lga Ate,2378686.965,"E. Davis, Chairman. I G. T. Harris. | E. W. Jansen. | Lt. Col. 0. H. Villiers.",london,-0.1277583,51.5073509,board,"harris, g t",united kingdom,myb,NA,taime,aime50803,0
760549,1915,Witbank Colliery Limited,999048.5253,H. J. King. I H. A. Rogers. I J. B. Ryan. | E. A. Wallers.,london,-0.1277583,51.5073509,board,"wallers, e a",united kingdom,myb,engineer,imm,imm7599,0
760549,1915,Witbank Colliery Limited,999048.5253,H. J. King. I H. A. Rogers. I J. B. Ryan. | E. A. Wallers.,london,-0.1277583,51.5073509,board,"wallers, e a",united kingdom,myb,engineer,imm,imm7599,0
761419,1915,Zambesia Exploring Company Limited,4138915.319,"T. Bayne Engineer , F. E. Studt Metallurgist , Box 24., Bulawayo, Rhodesia. Local Agency Bulawayo Manager A. G. Keith , Box 24, Rhodesia.",rhodesia,-97.2134822,32.8294337,engineer,"studt, f e",united states of america,myb,engineer,imm,imm1123,0
761718,1915,Zuma Tin Areasjniqebia Limited,285442.4358,"J. Directors. Gardiner, Chairman. I W. B. Coutts. I A. H. Young.",london,-0.1277583,51.5073509,board,"young, a h",united kingdom,myb,mining eng,montana,mo50518,0
769328,1916,Brazilian Iron And Gold Limited,476644.4233,Manager W. H. Lewis. Business Manager D. W. Rossiter.,johannesburg,28.0473051,-26.2041028,manager,"lewis, w h",south africa,myb,engineer,imm,imm5664,0
778489,1916,Crowhn Mines Limited,4766444.233,Consulting Engineer-R. C. Warriner. General Manager A. J. Brett. Joint Mine Managers W. J. Pitchford; T. Simpson.,london,-0.1277583,51.5073509,manager,"brett, a j",united kingdom,myb,engineer,imm,imm1421,0
782062,1916,Ebbw Vale Steel Iron And Coal Ltd,6673021.926,"Col. Sir C. Allen, Chairman. D. A. Thomas, M.A., D.L., Vice-Chairman. J. W. Beynon.",newport,-71.3128285,41.4901024,chair,"thomas, d a",united states of america,myb,architect,taime,aime116723,0
783069,1916,Exploring Land Minerals Limited,1787416.587,"G. A. Murray, Chairman. I .T. Garrick. l J. E. H. Lomas. l T. Piercy.",rhodesia,-97.2134822,32.8294337,chair,"murray, g a",united states of america,myb,mining eng,taime,aime84486,0
783167,1916,Extended Extension Limited,95328.88466,"Directors Qualification 1501. J. I. Philips. Chairman. W. A. Addinsell. | Sir E. W. Birch, K.C.M.G.",london,-0.1277583,51.5073509,board,"birch, e w",united kingdom,myb,engineer,myb,728596,0
787561,1916,Ggranby Consolidated Mining Smelting And,2.00E+07,"W. H. Nichols, President. | E. P. Earle, Vice-President. W. H. Robinson, Vice-President.",phoenix,-112.0740373,33.4483771,board,"nichols, w h",united states of america,myb,engineer,ama,ama6233,0
809836,1916,Poderosa Mining Company Limited,2383222.117,"PODE BOSA, MCoINnIsNuGlt incgontinued. Engineer W. J. Barnett, M.I.M.M. General Manager-J. H. Ivey, Mina Poderosa, Antofagasta, Chile.",antofagasta,-70.3975022,-23.6509279,engineer,"barnett, w j",chile,myb,engineer,imm,imm2633,0
819678,1916,Spon Lane Colliery Company Limited,71496.6635,"Manager B. D. Bushell, Springs, Transvaal. London Bankers National Bank of South Africa, Ltd. Secretaries and Head Offices-Consolidated Mines Selection Co., Ltd., Corner House,",transvaal,-81.1830974,43.2325617,manager,"bushell, b d",canada,myb,engineer,imm,imm10439,0
824045,1916,Tweefontein Colliery Limited,953288.8466,W. E. L. Johnston.,transvaal,-81.1830974,43.2325617,board,"johnston, w e",canada,myb,mining eng,colorado,colo10650,0
863645,1917,Kramat Pulai Limited,476644.4233,"Local Manager B. W. Thunder, Ipoh, Perak, F.M.S.",thunder,-97.3461849,37.6797278,manager,"thunder, b w",united states of america,myb,engineer,imm,imm8224,0
877335,1917,Northern Nigeria Trust Limited,1071939,"Sir R. A. Hampson, J.P., Consulting EnginCehearir maCn.. H. C. Godfray. G. T. Harris. H. White. G. Lush. | Manager-A. R. Canning.",london,-0.1277583,51.50735,manager,"canning, a r",united kingdom,myb,engineer,imm,imm6296,0
886451,1917,Russo Asiatic Consolidated Limited,1429252,". J. C. Scott, Chairman.",london,-0.1277583,51.50735,chair,"scott, j c",united kingdom,myb,engineer,ama,ama7511,0
897634,1917,Victory Charcotmerpasny Tolivmviteerds Gold Mining,238208.7,"London Board W. C. Gould ; H. T. Mortlock. Mine Manager T. L. Titley, Charters Towers, Queensland. Local Agents in Charters Towers E. D. Miles & Co., Ltd., Mosman Street. Secretary and Head Offices C. P. Smith, Perpetual Trustee Chambers, 33-39, Hunter",london,-0.1277583,51.50735,manager,"titley, t l",united kingdom,myb,engineer,imm,imm7579,0
897712,1917,Village Deep Limited,5053221,"London Committee F. J. Dormer; R. R. Hollins; T. J. Milner; L. Wagner. Consulting Engineer H. S. Martin. Mine Manager J. Whitehouse, Box 1145, Johannesburg.",london,-0.1277583,51.50735,engineer,"martin, h s",united kingdom,myb,engineer,imm,imm5746,0
903556,1918,Afrikander Proprietary Gold Mines Limited,426869.9381,R. Niven. I E. H. Read. I Major 11. A. Rogers.,london,-0.1277583,51.5073509,board,"read, e h",united kingdom,myb,engineer,imm,imm8108,0
904602,1918,Andrew Knowles And Sons Limited,3573130.062,". E. F. Melly, J.I . J. F. Newall.",marshall,-95.774913,36.0674332,board,"melly, e f",united states of america,myb,engineer,imm,imm4850,0
912568,1918,Charterland Goldfields Limited,285850.405,J. E. H. Lomas.,london,-0.1277583,51.5073509,board,"lomas, j e",united kingdom,myb,engineer,myb,525604,0
916387,1918,Dolcoatfl Mine Limited,1667460.696,"H. C. Godfrey. I J. M. Holman, J-.P. I F. A. Robinson. | F. W. Thomas.",cornwall,-5.0527125,50.2660471,board,"robinson, f a",united kingdom,myb,chemical,MIT,30mit21284,0
925933,1918,Kampong Kamuntidng Tin Dredging Limited,714626.0124,"A. W. Freeman, Managing. Consulting Engineer J. S. Henry. Castlemaine. Victoria.",sydney,151.2092955,-33.8688197,board,"freeman, a w",australia,myb,engineer,myb,955900,0
927089,1918,Kolar Mines Power Station Limited,547879.9428,Chief Electrical Engineer F. M. Nicholl.,london,-0.1277583,51.5073509,engineer,"nicholl, f m",united kingdom,myb,engineer,myb,496079,0
927529,1918,Andrada Proprietary Mines,1429252.025,"G. S. Fort. | Sir J. Heath, Bart, J.P. I G. E. Lomas. - Consulting Engineer S. G. Thomson.",london,-0.1277583,51.5073509,engineer,"thomson, s g",united kingdom,myb,engineer,imm,imm12698,0
931552,1918,Mines Company Of America,476417.3416,"Col. Sir A. C. F. FitzGeorze, K.C.V.0., 0.13., Chairman. R. F. Eden. I I . W. Inwood Consulting Engineer D Am Weatherbe. I Resident Engineer C. E. Watson.",london,-0.1277583,51.5073509,engineer,"weatherbe, d a",united kingdom,myb,engineer,imm,imm9365,0
935185,1918,New Rand Gold Mines Limited,1429252.025,"001. A. H. Heath, J.1 . A. R. Sawyer. l E. E. Sawyer. Consulting Engineer A. R. Sawyer.",johannesburg,28.0473051,-26.2041028,engineer,"sawyer, a r",south africa,myb,engineer,imm,imm1032,0
935659,1918,New Vaal River Diamond Expln Limited,952834.6832,"J. Van Praagh, J.P., Joint Managing. Resident Engineer J. G. Richards, A.M.I.M.E.",london,-0.1277583,51.5073509,engineer,"richards, j g",united kingdom,myb,engineer,imm,imm8830,0
944736,1918,Snowdown Colliery Limited,1435207.242,"Collie Manager O. H. Taylor, Showdown Colliery, Nonington, Kent.",dieu road dover,1.3126521,51.1288631,manager,"taylor, o h",united kingdom,myb,engineer,imm,imm7028,0
945432,1918,South American Copper Syndicate Limited,71462.60124,"General Manager G. B. Butterwor th. Mine Omce Aroa, Port of Tucacas, Venezuela. Consulting Engineer C. H. Stewart. | AuditQrg Futcher, Head & 00,",venezuela,-66.58973,6.42375,engineer,"stewart, c h",venezuela,myb,engineer,imm,imm10196,0
948654,1918,Transvaal Gold Mining Estates Limited,714626.0124,"H. C. Boyd, Chairman. I B. T. Bourke. l S. Evans. | Sir A. Bailey, K.C.M.G.",london,-0.1277583,51.5073509,chair,"boyd, h c",united kingdom,myb,engineer,imm,imm6247,0
953249,1918,Yorkshire Iron And Coal Limited,1429252.025,"F. H. Booth, J.P., M.P., Chairman. G. M. Ritchie, Deputy Chairman. I J. L. Booth.",london,-0.1277583,51.5073509,chair,"booth, f h",united kingdom,myb,NA,taime,aime11013,0
953286,1918,Yuanimi Gold Mines,1667460.696,"Mme Manager L. B. Williams. | .Bankers- Coutts & Co. Auditors Monkhouse, Stoneham & Go. I Solicitors Birkbeck, Yeo 8t 00. Secretary and. Oflices G. G. Hay, 1, London Wall Buildings, E.C. 2. Telegrams: Golthay. London. Codes: Broomhall, Sac. Phone: 8700 Wall.",london,-0.1277583,51.5073509,manager,"williams, l b",united kingdom,myb,engineer,imm,imm8287,0
955948,1919,Ashanti Goldfields Corporation Limited,44267.37494,"ASHANTI GOLDFIELDS CORPORATION, LTD. Directors Qualification, £500 . Earl of Bessborough, K.P., C.V.O., C.B., Chairman. I J. Colman, J.P. G. L. Johnston. | C. W. Mann. Consulting Engineer W. R. Feldtmann, M.Inst.M.M., 457, Salisbury House, EC. 2. Mines Manager-J. S. Watkins, M.Inst.M.M., Obuasi, Ashanti, Gold Coast Colony. Secretary and Ofl 1ces H. Morgan, 6, Southampton Street, Holborn, W.G. 1.",salisbury,-75.5993692,38.3606736,engineer,"feldtmann, w r",united states of america,myb,engineer,imm,imm7839,0
963033,1919,Consolidated Mining Smelting Canada Limited,1.50E+07,"Directors. W. D. Matthews, President. I G. Sumner, Vice-Presiiiellf. I H. Joseph. I J.C- Hodgsom",canada,-106.346771,56.130366,board,"matthews, w d",canada,myb,mining eng,colorado,colo11857,0
966227,1919,Fanti Consolidated Mines Limited,2656042.496,"E. Davis. M anaging. Consulting Engineers Consnliflared Goldfields of South Africa, Ltd. Superintending Engineer S. H. Ford. Secretary and Omces J. Coltman, 19, St. Swithin s Lane, E.C. 4.",london,-0.1277583,51.5073509,engineer,"ford, s h",united kingdom,myb,engineer,imm,imm7847,0
967279,1919,Glencairn Main Reef Gold Mining,2620295.379,"W. Bailey. I W. J. Benson, C.B.E. I T. Honey.",johannesburg,28.0473051,-26.2041028,board,"benson, w j",south africa,myb,engineer,imm,imm5161,0
983222,1919,Scottish Australian Mining Company,1106684.374,"Sub-Manager R. G. Robinson. Colliery M. anager F. H. L. roudace, Lambton and Burword Collieries, near",australia,133.775136,-25.274398,manager,"robinson, r g",australia,myb,engineer,imm,imm4951,0
983731,1919,Shotts Iron Company Limited,1048118.152,"G. Carlow, J.P., Chciman. I W. H. Murray, W.S. I D. Rankine. I W. M. Miller.",castle street edinburgh,-3.2031369,55.9517499,board,"murray, w h",united kingdom,myb,engineer,ama,ama6128,0
985333,1919,Uspsasvskyv Copper Mine Ttd,2788844.621,"M ine Manager B. D. Bushell, Sprmgs, Transvaal.",transvaal,-81.1830974,43.2325617,manager,"bushell, b d",canada,myb,engineer,imm,imm10439,0
989720,1919,West Rand Consolidated Mines Limited,10838494.52,"L. Albu, Chairman. I J. Freudenthal. I J. Friedlander. I C. S. Goldman. J. Kitchin.",johannesburg,28.0473051,-26.2041028,board,"gold, c s",south africa,myb,engineer,myb,402680,0
991964,1920,Alaska Mexican Gold Mining,1.00E+06,"F. W. Bradley, President d Consulting Engineer. I A. B. Davis, Vice-President.",alaska,-149.4936733,64.2008413,board,"bradley, f w",united states of america,myb,engineer,imm,imm108,0
991964,1920,Alaska Mexican Gold Mining,1.00E+06,"F. W. Bradley, President d Consulting Engineer. I A. B. Davis, Vice-President.",alaska,-149.4936733,64.2008413,board,"davis, a b",united states of america,myb,engineer,imm,imm5317,0
991964,1920,Alaska Mexican Gold Mining,1.00E+06,"F. W. Bradley, President d Consulting Engineer. I A. B. Davis, Vice-President.",alaska,-149.4936733,64.2008413,board,"davis, a b",united states of america,myb,engineer,imm,imm5317,0
996918,1920,Broken Hill South Silver Company,2931477,"Capt. J. E. Rogerson, D.L., Chairman. I Viscount Furness, Deputy-Chairman",france,2.213749,46.22764,chair,"rogerson, j e",france,myb,NA,taime,aime101685,0
997065,1920,Buffalo Mines Limited,5.00E+05,"BUFFALO INES, LTD. J. Directors. P. Watson, President. | W. R. P. Parker, Vice-President.",buffalo,-78.87837,42.88645,board,"parker, w r",united states of america,myb,electrical eng,MIT,03mit2099,0
1002813,1920,East African Lands Revelopment Limited,549651.9,"W. E. Thomas, and to acquire and deal with mining properties.",bengal,87.85498,22.98676,board,"thomas, w e",india,myb,engineer,imm,imm11090,0
1004587,1920,Hearreira Delvelopment Oil,3664346,"Sir E. A. Wallers, K.B.E.",london,-0.1277583,51.50735,board,"wallers, e a",united kingdom,myb,engineer,imm,imm7599,0
1004660,1920,Fife Coal Company Limited,4522078,"A. D. Smith-Sligo. | J. S. Stenhouse, J.P. | C. A. Carlow, Joint Managing.",glasgow,-4.251806,55.86424,board,"carlow, c a",united kingdom,myb,engineer,imm,imm5240,0
1005534,1920,Glencairn Main Reef Gold Mining,2015390,Consulting Engineer W. L. White.,johannesburg,28.04731,-26.2041,engineer,"white, w l",south africa,myb,engineer,imm,imm7136,0
1006920,1920,Grootvle Proprietary Mines,5496519,Consulting Engineer C. B. Kingston.,kingston,-73.99736,41.92704,engineer,"kingston, c b",united states of america,myb,engineer,imm,imm9255,0
1015870,1920,New Boksburg Gold Mines Limited,2070355,W. H. Clark. I F. W. Grookshank. I J. K. Edward.,london,-0.1277583,51.50735,board,"clark, w h",united kingdom,myb,mathematics,taime,aime21646,0
1018580,1920,Obbuassi Mines Limited,1099304,I . H. Quinlan. Chairman. I W. A. Thornton. | H. W- Hall.,london,-0.1277583,51.50735,board,"hall, h w",united kingdom,myb,electrical eng,MIT,30mit20941,0
1018580,1920,Obbuassi Mines Limited,1099304,I . H. Quinlan. Chairman. I W. A. Thornton. | H. W- Hall.,london,-0.1277583,51.50735,board,"hall, h w",united kingdom,myb,electrical eng,MIT,30mit20941,0
1020940,1920,Rand Mines Deep Limited,2015390,"E. G. Izod, M.B.E., Managing.",london,-0.1277583,51.50735,board,"izod, e g",united kingdom,myb,engineer,imm,imm8591,0
1030336,1920,Walter Scott Limited,2106999,"G. Linklater. | Capt. C. T. Scott. I Liout.-Col. F. R. Sim son. I J. B. Simpson, l .C.L., J.P.",newcastle,-1.61778,54.97825,board,"scott, c t",united kingdom,myb,mining eng,colorado,colo14240,0
1031028,1920,West Springs Limited Nholl,5130084,W. L. Honnold. | F. R. Lynch.,johannesburg,28.04731,-26.2041,board,"lynch, f r",south africa,myb,engineer,imm,imm2008,0
1031896,1920,Yorkshire Iron And Coal Limited,1099304,". L. Booth, Chairman. 1 G. M. Ritchie, Deputy Chairman. I F. H. Booth, J.P. . H. Ellison, jun.",london,-0.1277583,51.50735,chair,"ritchie, g m",united kingdom,myb,engineer,myb,1084701,0
1033717,1921,American Trona Corpn,12500000,"R. V. White. T. E. Wing. Consulting Chemical Engineer J. E. Teeple. Secretary and Oflices A. C. Harragin, 238, Broadway, New York, U.E .A.",broadway,-94.7053,37.39616,engineer,"teeple, j e",united states of america,myb,engineer,myb,992371,0
